Sum_uniform_1;Sum_uniform_2;Sum_uniform_10;Sum_uniform_100;Sum_exponential_1;Sum_exponential_2;Sum_exponential_10;Sum_exponential_100;Sum_lorentzian_1;Sum_lorentzian_2;Sum_lorentzian_10;Sum_lorentzian_100
0.870729;0.59327;0.600687;0.472898;0.406776;0.601201;0.890511;0.924424;-0.35121;1.22375;-37.4673;-0.0812898
0.883916;0.489037;0.539523;0.518832;0.705364;0.787381;1.49785;1.07282;-0.910008;-0.489738;-1.02205;2.69483
0.269957;0.638496;0.496824;0.478691;1.95968;0.560543;1.07481;0.875428;-11.0149;0.89364;0.188688;-1.13896
0.3719;0.439807;0.471861;0.549438;0.411399;0.517513;1.54756;0.992278;-0.728313;2.40589;0.296833;-2.11037
0.771193;0.565769;0.552417;0.496381;3.46565;0.128138;0.552813;0.857002;0.417694;-1.84906;-0.792521;2.12566
0.843935;0.431659;0.430705;0.495261;0.263057;0.468889;0.734257;1.01149;1.53915;1.24448;0.281635;1.23619
0.0667764;0.533032;0.614906;0.462271;1.0873;0.166217;0.88373;0.997682;4.7984;-7.46916;-0.314197;0.990581
0.715605;0.245958;0.496111;0.490322;0.629739;0.713185;1.10742;1.0951;2.53306;-1.20046;-1.77501;-5.83069
0.577734;0.419562;0.461242;0.471578;1.04497;1.28043;0.561766;1.19577;0.578956;-1.28846;-0.384465;-12.7915
0.605155;0.620889;0.514214;0.494662;0.650599;1.21158;0.869085;1.02787;1.87921;-9.7476;-1.58857;4.58603
0.833424;0.289467;0.55215;0.512342;0.417379;0.730565;0.53145;0.877766;-4.65131;0.485728;2.78156;-0.242053
0.853825;0.622294;0.587275;0.491749;0.134806;0.379545;1.16436;1.03458;0.109359;0.241293;0.902552;-0.497346
0.585499;0.780998;0.463433;0.471644;0.705918;0.577645;0.967828;0.936561;-0.842975;0.439011;-0.315837;0.189708
0.192646;0.721921;0.618972;0.46475;0.00770775;1.94294;0.94603;0.981632;5.176;2.43059;-0.471877;-530.242
0.15578;0.561896;0.395843;0.520041;0.219463;0.2536;1.02025;1.05264;-1.03047;6.96599;0.580824;0.37743
0.300797;0.298848;0.656284;0.510027;0.694046;0.981105;1.22163;1.23251;-0.388779;-3.73395;0.0203621;0.795084
0.010136;0.485789;0.623872;0.508743;0.749899;1.55725;1.06037;0.904683;1.24502;0.19847;0.199179;0.354787
0.290752;0.500627;0.422733;0.482284;0.775068;0.363431;0.961407;0.955602;-1.64958;0.945938;0.508437;0.060081
0.974768;0.229631;0.3635;0.547617;0.401075;0.73441;0.844974;1.06574;-0.929734;-0.496927;-0.142178;-1.8106
0.696875;0.87899;0.462582;0.476865;1.37553;0.9927;1.09455;0.935823;1.04247;-1.44291;0.853153;-0.402463
0.0353097;0.31143;0.462512;0.530719;0.127932;0.824677;0.980551;0.979451;1.64544;-3.9599;-2.97404;-0.361266
0.417169;0.368813;0.573629;0.490858;1.81301;0.657411;1.06679;1.12099;-0.196005;-0.150763;-1.05567;-0.568202
0.447859;0.742954;0.574853;0.489641;1.29538;0.963536;0.689244;0.971335;1.03462;-0.675609;-0.255148;-1.16259
0.615851;0.363911;0.546564;0.465674;1.36117;0.967843;1.07495;0.893007;-2.64113;-6.19036;19.7163;-1.08008
0.33795;0.862773;0.490694;0.503554;0.164541;1.25141;0.867573;0.970721;8.61081;0.296277;7.06319;0.664213
0.791355;0.652054;0.588376;0.499935;0.198063;2.35935;0.929062;0.883688;2.67818;-2.7578;1.15594;2.09744
0.0715024;0.757704;0.461804;0.528423;0.737415;0.805056;1.02313;1.02851;-3.09199;5.64995;-0.955797;0.013796
0.443162;0.534875;0.610043;0.45255;0.199526;0.220668;1.2191;0.989407;-1.01515;-0.0213587;0.135222;1.04883
0.164194;0.189727;0.580513;0.456465;0.15084;0.8794;1.32914;0.919006;0.309195;-9.79956;-0.632553;-0.372369
0.423127;0.244048;0.416559;0.511987;0.898105;0.389988;1.77037;0.855419;0.533559;-10.7905;-6.29584;0.982271
0.729199;0.612282;0.320404;0.520508;0.310462;1.66208;1.57965;1.0142;0.0539833;1.04947;0.0925258;-2.12578
0.70351;0.878659;0.549415;0.508804;1.68155;0.830424;1.21677;1.01403;0.968154;0.969893;21.5685;-7.65613
0.488975;0.634037;0.595943;0.486519;0.767403;1.15146;0.958186;0.935346;2.1187;0.261808;-33.5545;-1.60747
0.570066;0.573139;0.484662;0.434638;0.320609;0.165894;1.76623;0.961359;0.420457;3.18934;2.92885;0.165963
0.707452;0.0561317;0.601917;0.501134;0.292814;0.679695;1.27059;0.909967;-2.61805;0.350017;-0.0819184;10.6962
0.220674;0.940841;0.457906;0.461919;2.13061;1.58591;0.548962;1.00212;-3.15541;0.0377998;-1.73542;0.785672
0.451125;0.695053;0.694856;0.489655;1.48775;1.19539;1.38859;1.08;-1.60892;-0.828409;-3.58649;0.839017
0.720736;0.443401;0.432696;0.474663;1.34088;0.39945;1.00132;0.949544;-0.520852;0.796618;0.437454;-1.65479
0.123507;0.369224;0.407974;0.483529;0.540585;1.11782;1.06476;0.950428;-1.17757;0.0145077;0.143394;-0.961005
0.670359;0.0657745;0.499994;0.50182;0.540577;1.64091;0.588186;1.00204;-0.356173;0.0612049;-0.136077;1.44697
0.240513;0.872375;0.566576;0.524969;0.639693;1.0368;0.581254;1.05738;0.819947;1.26477;2.0499;-4.50851
0.160578;0.324365;0.530514;0.520728;0.108837;0.300745;1.17889;0.819455;-0.198892;0.730915;-0.965968;0.98573
0.526995;0.117538;0.297811;0.479909;0.857942;1.00179;1.65504;0.95361;-0.422689;-1.14919;1.08345;0.697923
0.241305;0.431357;0.522833;0.529308;1.37016;3.68534;0.74802;0.96745;0.473671;1.55727;0.154581;-0.379785
0.707467;0.486245;0.600051;0.519147;0.0443428;2.46606;1.13904;0.987793;0.396869;-0.221484;14.8417;-0.322872
0.443317;0.550221;0.510117;0.521754;1.31471;0.439515;0.992818;0.854669;1.05514;0.16036;0.720477;0.777418
0.471305;0.770005;0.533534;0.511062;5.33144;0.429875;0.79032;1.01329;-1.0444;-0.231708;0.783077;0.533158
0.772288;0.610869;0.406211;0.553555;0.989471;2.75929;1.1169;0.893849;0.614187;-1.59775;1.02652;-0.173121
0.106871;0.394478;0.483208;0.497924;0.661999;1.14073;0.780732;1.02697;0.12695;-0.0702188;0.13007;0.860349
0.666088;0.151008;0.674471;0.517758;1.21483;0.991013;1.37838;1.19067;-0.565146;1.1016;1.76085;-2.90051
0.804766;0.257845;0.482337;0.521397;0.806677;0.412767;0.449874;0.994992;0.823972;0.0626296;1.19094;-0.0971838
0.623156;0.0934181;0.464303;0.505525;0.049883;1.52068;0.857101;1.03039;2.0446;2.16869;0.086323;1.44999
0.175646;0.817755;0.614519;0.481431;0.450538;0.62135;1.78977;1.01349;1.00075;-3.55425;-1.76064;-1.32119
0.243472;0.175071;0.342579;0.520068;0.221312;2.25929;0.906583;0.986861;-0.121344;0.796014;-1.72909;19.6017
0.417761;0.287702;0.662552;0.50632;1.17174;0.44541;0.966917;0.842615;-0.19626;0.7802;-2.11214;-9.61439
0.12571;0.768715;0.399198;0.504199;0.651334;2.25232;0.505621;0.992759;0.217831;-6.91175;-6.33022;0.920352
0.924796;0.653022;0.563279;0.530323;0.487769;0.683485;1.6295;0.957407;4.95596;-0.826847;-6.26318;-0.725817
0.275005;0.873727;0.464771;0.467779;0.304249;0.865316;0.926032;1.1565;-0.586712;-1.16908;-0.372785;0.118691
0.717474;0.32544;0.363417;0.538818;0.514447;1.89894;1.1186;0.970179;0.189574;0.0229118;-1.89601;0.14707
0.42279;0.831146;0.667877;0.472475;1.25969;1.21995;0.668599;1.16893;0.108316;3.42628;-1.31131;0.871377
0.513907;0.697724;0.545563;0.529548;0.737789;3.6448;1.07611;1.05805;-1.22355;-2.22;266.414;0.178
0.952106;0.505861;0.491381;0.517315;0.264382;0.75627;0.750504;1.063;-6.8953;1.0814;-0.634269;2.2041
0.610746;0.147946;0.486349;0.482138;1.68663;1.09277;1.01306;0.979632;-0.943263;1.5644;-0.410459;-3.0763
0.23784;0.382311;0.461084;0.46962;0.505028;0.321113;0.877294;0.945756;0.557486;-3.26457;1.07673;-2.20426
0.931598;0.125583;0.588301;0.436634;1.2975;0.863915;0.810325;1.01983;-0.275995;-0.490688;-0.746489;-0.771128
0.572192;0.281838;0.502215;0.481996;0.980078;0.978872;2.02793;0.943488;-0.170446;0.23801;-4.31186;-1.2453
0.0876503;0.71575;0.448553;0.505409;0.276029;0.902422;0.454423;1.14537;-1.71343;-0.413756;-0.437149;0.33647
0.237726;0.210422;0.504192;0.487157;0.403625;1.27837;1.27515;0.84399;-1.96776;-1.33864;4.45639;1.12024
0.150364;0.347575;0.734368;0.501385;3.00476;0.430951;0.991921;0.869709;0.355556;9.45976;-0.999137;7.21768
0.406988;0.602865;0.403432;0.478452;2.64215;0.721673;0.826186;1.21442;-4.68342;-2.1559;-0.495026;0.285313
0.350228;0.349727;0.457715;0.509113;1.03581;0.182806;1.27826;0.880162;1.38241;1.82882;4.01051;-0.396263
0.49267;0.799173;0.576934;0.515043;1.1125;0.7216;1.52924;0.862939;-0.632193;1.01339;2.47726;0.192442
0.335757;0.0597485;0.497077;0.463834;0.634531;1.23081;1.17457;0.900887;0.695117;-0.31126;2.02997;0.166243
0.164728;0.763658;0.572655;0.486798;1.06396;3.36114;0.604235;0.905234;-3.72829;29.3718;19.0966;-0.359887
0.964884;0.300632;0.509513;0.407254;0.533625;0.742483;1.31072;0.921442;-0.969189;0.434725;-4.09646;0.598655
0.651573;0.0679194;0.510565;0.525039;0.0643859;1.61351;0.964515;1.1229;-0.398702;-0.28974;49.974;-3.50038
0.600887;0.822491;0.402905;0.47735;1.27728;0.0362812;0.672772;0.838352;-0.135469;0.702242;-30.6049;16.1595
0.316495;0.172971;0.682392;0.501402;0.452891;0.272944;1.24364;1.06929;-0.446153;-37.4452;-0.569546;0.577663
0.782081;0.78069;0.477648;0.453118;0.2521;1.68115;0.698784;1.03108;-3.42598;0.272686;1.05927;0.927013
0.11018;0.669207;0.257733;0.478116;0.944263;0.946215;0.662211;0.915723;5.12286;0.193057;-2.38061;0.111629
0.897424;0.433807;0.566764;0.54377;1.69329;0.617927;1.39493;1.18278;-0.443035;-8.85141;3.3354;-1.67111
0.818908;0.40827;0.456007;0.509163;0.210417;0.775308;0.444857;0.922859;-1.07511;-1.23187;0.84659;1.09524
0.81828;0.381911;0.559082;0.455488;0.49914;1.31195;0.866113;0.90895;-0.242612;6.79505;-0.808674;0.100519
0.14382;0.868923;0.54208;0.482807;0.398486;0.64217;0.985727;0.981281;-0.900613;0.485761;2.13802;2.44658
0.769203;0.652161;0.424615;0.517416;1.38227;0.884593;1.19576;1.09725;-0.39877;1.08478;3.43707;-2.40828
0.420705;0.557565;0.509767;0.482143;0.924665;0.14545;0.643573;0.930478;-7.17242;0.693967;3.07467;0.071518
0.293857;0.536284;0.605085;0.522192;1.55593;0.798742;1.21838;0.91473;0.851047;-42.4109;-0.324807;2.20493
0.914648;0.60856;0.381291;0.461345;0.402111;1.1561;1.1719;0.979238;-1.06313;0.850634;3.95353;-2.34655
0.866285;0.492388;0.603645;0.514894;0.0464965;1.02144;1.14365;0.819419;0.754832;4.77397;0.545036;-0.05976
0.920428;0.813108;0.608644;0.501439;0.940208;0.582384;0.728639;1.20583;0.849111;-0.753819;0.808346;0.418636
0.334584;0.778479;0.511752;0.517869;0.399402;1.14746;1.50977;0.828659;-0.179804;-0.648887;-0.330686;-9.91548
0.873392;0.298295;0.339031;0.510489;0.673986;0.947735;1.78211;0.923793;3.14356;2.02876;-1.67285;-0.464436
0.983903;0.361158;0.44075;0.497537;0.0933095;0.172732;0.896815;1.1155;0.609361;-1.72371;0.0868712;2.65124
0.545953;0.66841;0.512824;0.49918;0.0362143;2.15053;1.71842;0.959463;8.54373;-0.0101242;-0.390064;10.5722
0.146986;0.0521376;0.461511;0.512805;0.294948;0.994524;1.05283;0.943231;-2.13343;-0.282181;0.207548;-0.400561
0.503798;0.213804;0.397945;0.523903;0.23745;0.744316;0.715091;1.02931;-1.34205;-0.357083;-2.58603;0.450865
0.766842;0.216432;0.465499;0.513368;1.08981;1.53301;0.654603;1.05817;0.831515;-5.47039;0.224468;-0.801587
0.622444;0.831726;0.516057;0.4555;1.10515;0.806481;0.814271;0.982898;0.382769;-0.650535;5.72605;0.0171609
0.849628;0.656308;0.500217;0.479738;0.269545;0.929911;1.17285;1.0044;1.56092;-0.0107217;0.446715;0.744491
0.969709;0.568972;0.457594;0.532954;0.0521867;0.815108;0.99352;0.892606;-0.386925;3.34367;0.109074;-1.04243
0.575888;0.728339;0.444236;0.465454;0.12467;1.71446;0.60465;0.873525;0.880701;1.07381;-1.02998;2.32951
0.420467;0.605897;0.676215;0.477388;0.435928;1.55181;0.847015;1.0781;0.739961;0.702048;1.46966;1.14544
0.569355;0.659057;0.502313;0.485496;0.362587;1.5622;1.1279;0.920412;-0.715237;2.18554;114.506;0.50032
0.103891;0.910837;0.447927;0.492823;3.45949;1.01439;0.67876;0.910223;1.19154;0.381489;-3.03014;2.35081
0.976228;0.086853;0.637441;0.503548;5.06231;2.13816;0.820339;0.787588;0.933196;-3.83827;1.33396;0.983625
0.536421;0.49613;0.512655;0.486272;0.167303;0.808255;0.601813;1.01495;0.512664;0.103716;1.32886;-19.5406
0.286441;0.710755;0.419556;0.514338;1.29279;0.389522;1.48058;1.04945;-4.79486;0.661415;-0.701594;1.29048
0.627069;0.432371;0.510614;0.520786;3.45131;1.80372;1.22218;0.985715;0.369279;-1.19482;-6.52607;0.41392
0.16111;0.644624;0.452951;0.505857;1.18086;1.26343;0.503633;1.12993;-0.534067;-2.13817;-1.39867;0.0728085
0.327698;0.694047;0.494172;0.511223;1.69847;1.08725;0.87687;1.14214;-0.488966;2.05667;-0.229488;-0.491975
0.534148;0.669989;0.426761;0.519888;1.69288;1.21329;0.952451;1.01192;-0.3522;1.30874;0.146674;1.61962
0.526687;0.622883;0.437278;0.503554;0.00930958;0.308038;0.911258;1.03103;-4.15564;0.206703;-2.08295;-0.731343
0.807283;0.501289;0.583093;0.427845;1.0054;0.173635;1.31516;1.21359;0.58283;0.212565;-6.20705;-0.805146
0.248427;0.848034;0.56558;0.494644;0.181925;1.42922;1.15199;0.92606;-1.10049;-1.1387;5.74435;-2.27087
0.131593;0.810544;0.570975;0.54252;0.023072;0.348476;0.688116;1.10365;-0.897788;0.249555;4.47897;-0.346745
0.397828;0.375071;0.56537;0.430533;0.746196;0.126311;1.02569;1.08274;-1.04077;0.372164;0.421222;-2.00507
0.46729;0.42855;0.494269;0.524933;0.179348;0.789212;1.04178;1.10152;0.595924;0.58907;-0.487009;0.211364
0.820404;0.66663;0.460155;0.497325;0.0981044;1.132;1.38443;1.18758;-0.118215;1.40623;-0.149356;-1.18235
0.265306;0.108355;0.498482;0.499081;0.48521;0.346976;1.14001;0.971965;-1.75447;0.895197;-2.59689;-1.41249
0.212628;0.741954;0.419185;0.479898;0.305961;1.81784;1.17467;0.927101;-1.42428;-12.3096;1.92047;-0.616703
0.889665;0.703292;0.392981;0.545957;2.76313;0.574568;0.808058;0.961646;2.80707;-2.78333;-0.826697;20.3186
0.308759;0.913445;0.519402;0.469744;0.483201;3.23392;0.65297;0.867503;-2.39457;2.41264;-4.78056;0.37736
0.452012;0.712788;0.576986;0.501821;1.49487;0.648135;1.20109;1.13921;-9.55968;0.387925;-0.440498;1.39745
0.616905;0.486147;0.545194;0.464331;2.38847;0.301182;1.21228;1.08897;0.888914;-1.47695;0.190704;-0.446129
0.529623;0.458952;0.422772;0.49429;0.304471;0.38469;1.31575;0.966265;3.58425;1.5345;0.380502;0.244256
0.802574;0.238789;0.490825;0.516476;2.404;1.56275;0.996423;1.06471;1.02786;-3.67992;0.411043;0.0822285
0.136883;0.68711;0.54831;0.543411;1.07623;0.653322;1.35147;0.805661;-2.75655;-0.372373;-0.737274;0.194029
0.350388;0.388149;0.427611;0.493324;0.0453928;1.18819;1.31019;0.965892;-1.27781;2.28809;4.81712;0.209743
0.0343508;0.583354;0.55202;0.533474;1.67798;0.883567;1.01173;1.20448;-0.759628;11.3811;-0.81596;-0.806498
0.645532;0.0549178;0.498592;0.480597;0.710955;0.691895;1.24067;1.05215;0.481895;3.27709;3.97936;-0.782706
0.237758;0.45843;0.439898;0.544914;2.03139;0.632699;1.46966;0.916698;1.36119;-1.35696;-0.354675;-0.603165
0.864798;0.479537;0.481831;0.558902;0.141701;2.24824;0.997855;0.946246;-2.95228;0.413592;0.334739;-0.310695
0.37932;0.484168;0.592981;0.474251;0.849329;0.18781;1.05101;1.15564;-3.39001;-0.349846;11.3475;-2.40964
0.307742;0.298533;0.681221;0.56495;0.0325292;1.09612;0.965643;1.06581;-2.46716;2.52992;-3.18626;-0.959025
0.0730699;0.147911;0.531386;0.493596;0.215421;1.21308;0.97842;1.03852;-0.970971;0.364873;1.09459;-3.15843
0.506329;0.441181;0.410089;0.511653;1.0099;1.1882;0.546978;1.09684;-1.27168;-0.215586;3.52732;-0.574072
0.471996;0.711128;0.447968;0.469868;1.51437;1.78412;1.34558;0.987616;-0.748143;0.668255;-0.118758;1.25358
0.59307;0.435876;0.464617;0.437154;0.355571;0.19651;0.940227;0.985473;0.102142;-1.06526;0.0987795;-1.55259
0.451893;0.557481;0.515489;0.527438;0.117822;1.81399;0.953867;1.01775;0.145825;8.86335;-21.1046;1.79904
0.788377;0.355812;0.465398;0.503932;0.345617;0.447165;0.607331;0.827297;0.283075;1.10268;-19.8105;-0.0853515
0.960142;0.467124;0.608997;0.486524;0.389501;1.46998;0.973663;1.17991;-0.894009;1.09282;1.15023;399.755
0.261213;0.452479;0.588009;0.525226;1.07859;0.88635;0.959691;0.875305;-0.0033295;-0.357025;0.258136;-0.932074
0.807571;0.069768;0.510377;0.493244;0.409407;0.415579;0.852237;1.15865;-0.0140813;0.444494;-0.399267;-1.60478
0.0782653;0.828486;0.406574;0.47712;0.335099;1.87884;1.57889;1.02234;0.0943822;-0.499747;0.914671;-0.330888
0.373141;0.458224;0.54272;0.485845;0.216847;0.199217;1.30123;1.09863;9.49841;-1.70924;-1.07558;1.04386
0.903709;0.33137;0.524566;0.530697;0.0345468;0.652158;1.28082;0.929731;-0.691336;-12.3887;2.69683;-1.13985
0.0768403;0.573432;0.473745;0.555196;0.277951;1.29228;0.714823;0.855694;-0.0128415;2.31335;0.000194912;-5.20574
0.44834;0.687724;0.538832;0.519813;0.239127;0.665144;0.502532;1.02556;0.8541;1.08526;2.01443;0.221109
0.93193;0.325689;0.372919;0.446248;1.41731;1.18983;0.789349;1.09876;-0.183762;-8.34661;2.30838;-1.50376
0.410246;0.160217;0.537685;0.496085;0.244012;0.21424;1.77949;1.01957;8.57068;0.41136;-2.61306;-0.439968
0.425509;0.256554;0.536692;0.560749;0.693323;0.995092;0.549612;1.1156;0.961368;0.458783;-3.37184;0.349645
0.206276;0.554303;0.521202;0.503809;0.0551754;0.124583;0.940151;1.0161;0.092685;1012.81;2.02791;-2.48274
0.888393;0.070965;0.528317;0.500083;0.108114;1.65818;0.993712;0.926403;-0.828128;-0.388384;1.18868;2.86112
0.226827;0.519646;0.488151;0.493619;0.111187;0.959287;0.697658;1.15306;-54.0609;-0.406658;0.0595785;-3.21273
0.167285;0.716201;0.618527;0.510735;0.261321;0.984192;0.89619;1.17545;-5.24271;2.59941;1.12466;-0.0454088
0.649323;0.513912;0.483689;0.464775;0.759835;1.19384;0.519862;1.03829;-6.49081;-0.405229;-4.51423;0.310621
0.256463;0.427666;0.553915;0.533417;0.336171;3.20492;2.33312;0.937163;28.4414;-1.67942;-0.364738;-0.0782216
0.440177;0.691673;0.456606;0.552072;1.28602;1.45265;0.871594;1.08827;0.0214397;0.111307;0.237993;3.99428
0.487945;0.812744;0.401579;0.47055;2.36242;1.57109;0.962646;0.830984;1.28462;-0.0536737;-2.27714;-0.0301327
0.529178;0.454096;0.533852;0.534467;0.882369;1.18911;1.41314;1.13681;-0.156196;2.82731;-0.817689;-3.88145
0.589228;0.552458;0.389551;0.545339;0.0268171;3.65773;0.389753;0.903606;-0.320402;0.626077;0.693105;-0.860263
0.591667;0.488896;0.469976;0.498583;0.706011;0.927725;1.23778;0.925635;2.59559;4.66315;2.03508;-2.49142
0.452897;0.55301;0.638054;0.469298;0.326226;1.15812;1.18888;1.11468;-0.136746;1.71932;-0.432707;1.41638
0.433272;0.325131;0.444182;0.461379;0.00370283;0.377395;1.07442;1.06409;0.962357;0.31579;0.220992;-0.168331
0.0097754;0.699796;0.599826;0.523669;4.18798;0.160563;1.68641;1.04309;24.9492;0.191123;4.08494;0.741644
0.0659832;0.141846;0.419714;0.502346;0.627339;0.314996;0.83279;1.21293;-0.256878;0.709974;1.92472;-8.7438
0.728607;0.516764;0.728961;0.473775;0.77677;1.37654;1.06501;1.27576;1.57351;-1.31434;0.204373;1.19682
0.368638;0.658692;0.498375;0.506689;0.285088;0.468207;1.10742;0.933789;3.06857;1.34244;-1.71871;0.37688
0.145198;0.213374;0.495035;0.50393;0.499298;0.517867;1.39853;1.00788;0.0593388;5.56902;-1.15747;-0.370295
0.420737;0.193572;0.53395;0.507045;0.554551;1.27939;0.961593;1.02859;0.192354;-0.853572;-25.0905;2.98931
0.379856;0.44655;0.558072;0.554151;0.487162;1.84731;0.677337;0.909859;1.06267;-0.752551;0.313789;-0.347051
0.0787876;0.627394;0.436323;0.502393;0.434861;1.28306;0.879397;0.804146;-11.8507;-51.6255;0.249903;-0.513182
0.726442;0.710154;0.513174;0.428467;2.02306;0.94302;1.26805;0.921826;-4.33571;-2.44866;-0.196382;-0.904397
0.597763;0.237292;0.51485;0.508892;0.653087;1.18889;1.27355;1.28415;-1.10605;0.141771;-3.24303;3.89062
0.814308;0.601321;0.6819;0.528253;1.26657;2.05441;1.29009;1.11863;1.40451;0.0701433;-5.24145;0.0105546
0.553745;0.252511;0.574366;0.45848;0.392874;2.98437;1.24283;1.00469;0.305758;2.50706;-2.09595;0.951416
0.340853;0.7508;0.438614;0.522595;0.0576197;0.147648;0.966282;0.984969;-1.77659;-0.38586;-8.61641;0.0499869
0.528333;0.0946355;0.676705;0.507167;2.18359;1.82269;0.523164;0.92349;0.315072;-0.481516;0.1056;-0.166508
0.638349;0.32982;0.469577;0.431285;0.906096;1.09345;0.977627;1.15803;2.23484;-6.4326;-7.76564;-1.67778
0.548761;0.0663829;0.589045;0.526043;0.540973;1.07767;1.44658;0.852936;-1.26151;0.416315;-1.21484;-1.42895
0.755117;0.583302;0.413443;0.504635;0.806412;0.510733;1.04451;1.03827;0.090809;0.527921;0.179973;3.11789
0.125086;0.168731;0.619501;0.484115;0.780043;0.478179;0.972202;0.985996;0.243742;-8.36592;1.83634;0.02629
0.975054;0.550092;0.454559;0.497905;0.186453;1.02494;1.27888;0.940641;0.219085;0.891491;-0.0160037;5.43575
0.16723;0.610259;0.639359;0.50319;4.8208;0.58271;0.786634;1.01108;4.87172;-2.88556;-0.245351;-1.67844
0.115803;0.714549;0.452993;0.506726;0.968989;0.87084;0.717873;0.856038;-1.18539;1.42826;0.597169;-0.534024
0.423928;0.718116;0.446908;0.541092;0.564789;0.394648;1.01412;1.05088;-0.611962;-1.89772;0.293255;-1.11235
0.193941;0.42701;0.402983;0.543492;0.483946;0.584768;0.925564;1.00136;2.7031;205.113;-3.02714;1.32913
0.365736;0.597522;0.264188;0.570633;0.661645;0.563656;1.0969;0.972302;0.426327;-0.268304;2.96489;0.0246198
0.590973;0.107591;0.607521;0.513284;1.20528;0.91988;1.11659;0.994831;-0.899333;-0.84476;-1.74963;-0.762592
0.0491565;0.684151;0.586893;0.437812;1.58512;0.693732;1.27698;0.9912;-2.25879;-2.21692;0.229167;-0.327963
0.436745;0.520145;0.421533;0.511508;0.0730071;0.806851;1.11616;1.07721;-0.567763;-0.533267;-0.0501622;-1.03966
0.000396097;0.396474;0.52832;0.543829;0.958669;0.302524;1.52471;1.03867;2.25952;1.92086;-0.563998;0.822506
0.2039;0.720281;0.517459;0.533979;2.57759;0.498173;0.767488;1.14733;3.99695;-2.28618;-35.2441;0.868677
0.0429465;0.466356;0.397336;0.511601;0.203907;1.20843;0.956604;0.853688;-2.57279;-0.377161;-0.627548;0.423053
0.623881;0.529799;0.42059;0.503818;1.64579;0.748369;0.736929;0.954751;1.30463;-0.540209;-1.25306;2.56955
0.369036;0.68608;0.402208;0.478548;1.27733;1.26945;0.475798;1.0633;0.391262;-0.139854;-1.551;-2.64802
0.949513;0.393963;0.490171;0.488109;1.12047;1.44379;1.25215;1.04222;-12.2396;1.07641;-3.50018;8.50173
0.21322;0.676789;0.538271;0.493507;2.38062;0.245369;0.622583;1.03161;-1.29316;-0.151437;12.8936;-0.998456
0.528847;0.499463;0.516436;0.480836;1.94082;0.333179;1.34961;0.945451;0.628961;0.033128;-0.044674;2.30724
0.447144;0.212274;0.547298;0.516749;0.948925;1.12555;0.998169;0.895781;-0.599779;0.133577;0.13788;0.685029
0.152608;0.268845;0.481563;0.527252;0.141008;0.897324;1.39403;1.02354;3.06838;0.24557;-0.938328;0.305198
0.767632;0.416318;0.266588;0.518146;0.425149;0.423124;1.49732;1.02215;-38.7776;0.647511;2.25681;-6.85537
0.155161;0.438458;0.499251;0.528392;0.2442;0.35473;1.12864;1.19553;1.18965;0.310657;1.35094;-1.00496
0.719807;0.521669;0.540507;0.469626;0.612459;1.46682;1.33009;1.09485;34.308;-0.577806;4.27817;0.832467
0.457533;0.445658;0.396403;0.463056;0.690909;1.53844;1.11959;1.20783;0.730965;7.39623;-24.2793;3.44943
